user_id,age,monthly_income,occupation,city_tier,dependents,rent,loan_payment,insurance,groceries,transport,eating_out,entertainment,utilities,healthcare,education,other_expenses,total_expenses,monthly_savings,savings_goal,financial_health_score,financial_health_category
USER_08323,40,34275,Freelancer,Tier 2,1,4380.0,720.0,970.0,6990.0,1950.0,570.0,2380.0,1770.0,2380.0,0.0,920.0,23030.0,11240.0,Travel,88.0,Healthy
USER_08324,24,99566,Business Owner,Tier 2,2,22220.0,0.0,1090.0,10340.0,9260.0,2030.0,5010.0,4080.0,4720.0,0.0,4840.0,63590.0,35980.0,Emergency Fund,86.21,Healthy
USER_08325,56,287631,Business Owner,Tier 1,0,103920.0,4570.0,4850.0,14900.0,30480.0,22840.0,17940.0,6970.0,6420.0,22810.0,5620.0,241320.0,46310.0,Vehicle,62.72,Moderate
USER_08326,20,99911,Doctor,Tier 2,0,11870.0,0.0,4680.0,9920.0,8290.0,3470.0,5150.0,2480.0,1320.0,3820.0,6340.0,57340.0,42570.0,No Specific Goal,89.74,Healthy
USER_08327,29,214377,Business Owner,Tier 1,1,35620.0,22800.0,10540.0,20670.0,16940.0,20980.0,3740.0,9010.0,3700.0,6010.0,3410.0,153420.0,60960.0,Emergency Fund,77.84,Healthy
USER_08328,24,25357,Other,Tier 2,2,6420.0,3410.0,750.0,6600.0,1650.0,2200.0,1440.0,2470.0,2110.0,0.0,1080.0,28130.0,-2770.0,House,15.58,At Risk
USER_08329,43,50364,Private Employee,Tier 2,0,8430.0,0.0,2310.0,5370.0,2580.0,4520.0,1460.0,1530.0,1420.0,4580.0,3770.0,35970.0,14390.0,Investment,78.39,Healthy
USER_08330,50,74793,Teacher,Tier 1,2,27220.0,0.0,2180.0,10310.0,8760.0,1590.0,1190.0,3590.0,3990.0,0.0,2610.0,61440.0,13350.0,Education,71.69,Healthy
USER_08331,54,81454,Private Employee,Tier 1,3,22900.0,0.0,1330.0,12710.0,4640.0,4650.0,1780.0,4350.0,3210.0,0.0,3850.0,59420.0,22030.0,Retirement,80.76,Healthy
USER_08332,32,32370,Teacher,Tier 3,0,5090.0,9120.0,430.0,4310.0,1510.0,330.0,1750.0,2140.0,1750.0,0.0,2160.0,28590.0,3780.0,Investment,36.35,At Risk
USER_08333,19,18496,Student,Tier 3,0,4050.0,0.0,800.0,3780.0,1030.0,900.0,1210.0,1270.0,1140.0,0.0,1100.0,15280.0,3220.0,Travel,70.39,Healthy
USER_08334,58,219580,Business Owner,Tier 3,1,25970.0,0.0,10430.0,11980.0,8510.0,19120.0,7240.0,5210.0,6650.0,0.0,7970.0,103080.0,116500.0,Travel,91.49,Healthy
USER_08335,24,63189,Freelancer,Tier 3,3,11630.0,970.0,1670.0,12650.0,2460.0,1510.0,2550.0,3760.0,4610.0,0.0,1640.0,43450.0,19740.0,Investment,86.08,Healthy
USER_08336,49,29303,Teacher,Tier 1,3,8000.0,70.0,440.0,7250.0,2050.0,1050.0,1130.0,2530.0,4390.0,0.0,690.0,27600.0,1700.0,Emergency Fund,50.66,Moderate
USER_08337,21,71838,Accountant,Tier 1,3,15410.0,16850.0,3150.0,15070.0,7710.0,4420.0,3110.0,2900.0,4950.0,0.0,4050.0,77620.0,-5780.0,House,19.33,At Risk
USER_08338,37,231582,Doctor,Tier 1,4,82080.0,0.0,5490.0,24840.0,11130.0,11400.0,10000.0,7540.0,7350.0,21720.0,4330.0,185880.0,45700.0,Investment,74.34,Healthy
USER_08339,53,73566,Teacher,Tier 3,1,14850.0,0.0,2170.0,8270.0,4360.0,2730.0,750.0,4320.0,2060.0,0.0,970.0,40480.0,33090.0,Investment,94.02,Healthy
USER_08340,49,66541,Other,Tier 3,1,8090.0,4760.0,3310.0,9270.0,5220.0,2320.0,4610.0,3480.0,3160.0,0.0,730.0,44950.0,21590.0,Emergency Fund,85.89,Healthy
USER_08341,45,74380,Business Owner,Tier 2,0,21470.0,3580.0,2760.0,5140.0,5660.0,3200.0,2710.0,3600.0,3070.0,0.0,1570.0,52760.0,21620.0,Vehicle,80.92,Healthy
USER_08342,30,81817,Freelancer,Tier 3,1,16440.0,0.0,3180.0,9970.0,4030.0,6000.0,4830.0,2600.0,3350.0,0.0,4920.0,55320.0,26500.0,Vehicle,88.63,Healthy
USER_08343,18,114618,Freelancer,Tier 2,0,32030.0,2110.0,2440.0,7860.0,7990.0,11330.0,1710.0,5340.0,2910.0,5550.0,3290.0,82560.0,32060.0,Vehicle,83.3,Healthy
USER_08344,52,28464,Designer,Tier 1,0,4530.0,0.0,580.0,4370.0,1300.0,2510.0,2080.0,1740.0,1330.0,1910.0,510.0,20860.0,7600.0,Retirement,81.22,Healthy
USER_08345,47,17366,Student,Tier 1,4,10720.0,1880.0,380.0,7180.0,1290.0,1650.0,1170.0,2910.0,2280.0,0.0,1390.0,30850.0,-13480.0,Emergency Fund,22.0,At Risk
USER_08346,53,94891,Software Engineer,Tier 1,1,23550.0,7840.0,3220.0,10570.0,4580.0,5870.0,5340.0,4760.0,3810.0,0.0,1510.0,71050.0,23840.0,Education,72.04,Healthy
USER_08347,42,41610,Freelancer,Tier 1,1,9860.0,0.0,1980.0,6160.0,2660.0,2640.0,480.0,2540.0,1590.0,3240.0,910.0,32060.0,9550.0,Travel,78.32,Healthy
USER_08348,33,84410,Government Employee,Tier 1,4,28910.0,22260.0,3160.0,13440.0,5880.0,1510.0,5910.0,3820.0,5500.0,1740.0,5660.0,97790.0,-13380.0,Education,9.65,At Risk
USER_08349,36,79431,Government Employee,Tier 3,4,8540.0,4650.0,1710.0,9450.0,5590.0,5460.0,4820.0,3160.0,3010.0,0.0,3630.0,50020.0,29410.0,House,84.0,Healthy
USER_08350,18,46215,Software Engineer,Tier 1,1,6050.0,1070.0,1650.0,6760.0,3600.0,3050.0,3520.0,2960.0,2700.0,0.0,3630.0,34990.0,11220.0,No Specific Goal,74.52,Healthy
USER_08351,22,140974,Software Engineer,Tier 2,1,29020.0,0.0,2190.0,13280.0,6920.0,1720.0,9580.0,3910.0,5340.0,7000.0,3890.0,82850.0,58120.0,Emergency Fund,93.82,Healthy
USER_08352,39,57128,Government Employee,Tier 2,0,7740.0,0.0,1550.0,4600.0,4250.0,3700.0,4380.0,2010.0,2620.0,0.0,1050.0,31900.0,25230.0,Emergency Fund,90.31,Healthy
USER_08353,41,127777,Software Engineer,Tier 3,2,11230.0,0.0,5820.0,12060.0,7920.0,3990.0,5370.0,6360.0,6420.0,7640.0,6800.0,73610.0,54170.0,Travel,91.07,Healthy
USER_08354,60,178740,Software Engineer,Tier 3,0,14930.0,0.0,3570.0,14900.0,7960.0,14220.0,12180.0,5800.0,4160.0,0.0,3510.0,81230.0,97510.0,Retirement,91.85,Healthy
USER_08355,62,14302,Student,Tier 3,3,11300.0,0.0,460.0,8710.0,640.0,1140.0,680.0,2130.0,3650.0,1350.0,950.0,31010.0,-16710.0,Emergency Fund,31.62,At Risk
USER_08356,54,78037,Software Engineer,Tier 1,3,17090.0,0.0,1020.0,8280.0,8680.0,5700.0,6050.0,2600.0,2530.0,0.0,5980.0,57930.0,20110.0,Travel,74.83,Healthy
USER_08357,53,106029,Freelancer,Tier 1,2,36690.0,0.0,1430.0,13160.0,8510.0,5570.0,1310.0,3830.0,2470.0,8430.0,1700.0,83100.0,22930.0,Vehicle,77.39,Healthy
USER_08358,53,59820,Private Employee,Tier 2,4,15080.0,15230.0,760.0,13060.0,4970.0,5430.0,1760.0,3930.0,4550.0,0.0,1340.0,66110.0,-6290.0,Education,18.56,At Risk
USER_08359,21,11066,Student,Tier 1,3,4170.0,1450.0,200.0,6770.0,550.0,850.0,150.0,2300.0,2690.0,0.0,670.0,19800.0,-8730.0,Investment,25.86,At Risk
USER_08360,53,51902,Software Engineer,Tier 2,4,9660.0,0.0,1470.0,10900.0,3150.0,2610.0,2240.0,4540.0,2820.0,1460.0,3570.0,42420.0,9480.0,Education,64.37,Moderate
USER_08361,35,94849,Government Employee,Tier 1,4,22660.0,0.0,4420.0,15230.0,4820.0,8710.0,6050.0,3680.0,3050.0,5230.0,5130.0,78980.0,15870.0,Emergency Fund,62.08,Moderate
USER_08362,33,34049,Teacher,Tier 2,0,9430.0,0.0,810.0,4900.0,1100.0,1850.0,1760.0,1770.0,1520.0,2420.0,2430.0,27990.0,6060.0,Education,66.18,Moderate
USER_08363,58,41992,Accountant,Tier 3,4,8230.0,0.0,1480.0,12320.0,2650.0,680.0,2720.0,2820.0,4710.0,0.0,1370.0,36980.0,5010.0,Emergency Fund,61.29,Moderate
USER_08364,35,98289,Freelancer,Tier 1,2,16510.0,2160.0,3170.0,11350.0,5750.0,4540.0,4570.0,4000.0,3600.0,0.0,3250.0,58900.0,39390.0,Retirement,90.22,Healthy
USER_08365,39,65540,Designer,Tier 3,0,15100.0,12350.0,1040.0,5160.0,3690.0,4900.0,900.0,2940.0,1270.0,4180.0,1640.0,53170.0,12370.0,House,60.1,Moderate
USER_08366,19,109597,Government Employee,Tier 1,2,34880.0,29110.0,3180.0,10070.0,7060.0,2410.0,7580.0,3790.0,2530.0,0.0,7240.0,107850.0,1750.0,Investment,17.08,At Risk
USER_08367,38,39512,Teacher,Tier 1,4,5280.0,0.0,620.0,12470.0,4500.0,2270.0,1830.0,3820.0,5080.0,620.0,3020.0,39510.0,0.0,Vehicle,32.84,At Risk
USER_08368,53,63654,Private Employee,Tier 2,3,12760.0,0.0,1420.0,10690.0,5300.0,5390.0,3850.0,3350.0,3580.0,5270.0,3470.0,55080.0,8570.0,Travel,53.44,Moderate
USER_08369,61,20419,Student,Tier 3,4,9010.0,860.0,290.0,10590.0,890.0,280.0,630.0,2770.0,3080.0,700.0,950.0,30050.0,-9630.0,Travel,36.36,At Risk
USER_08370,56,16968,Student,Tier 2,2,3890.0,0.0,320.0,8480.0,880.0,650.0,1350.0,2250.0,1740.0,0.0,780.0,20340.0,-3370.0,Emergency Fund,35.05,At Risk
USER_08371,64,23651,Student,Tier 2,1,3850.0,0.0,590.0,6320.0,1020.0,2240.0,880.0,1870.0,1850.0,0.0,260.0,18880.0,4770.0,No Specific Goal,64.8,Moderate
USER_08372,56,88338,Doctor,Tier 1,1,25360.0,21670.0,3090.0,10780.0,6080.0,8830.0,6430.0,2800.0,4400.0,0.0,5790.0,95230.0,-6890.0,Emergency Fund,13.92,At Risk
USER_08373,46,63929,Software Engineer,Tier 1,3,21030.0,10040.0,990.0,11880.0,5040.0,4170.0,1440.0,3490.0,3010.0,1560.0,2120.0,64770.0,-840.0,Emergency Fund,22.98,At Risk
USER_08374,43,92600,Software Engineer,Tier 1,2,34200.0,6820.0,3130.0,10150.0,9520.0,5070.0,5350.0,3750.0,3670.0,0.0,6670.0,88330.0,4270.0,Emergency Fund,39.76,At Risk
USER_08375,38,65081,Private Employee,Tier 1,3,10110.0,0.0,1280.0,14510.0,7920.0,3340.0,2850.0,2390.0,4340.0,0.0,4310.0,51050.0,14030.0,Emergency Fund,71.43,Healthy
USER_08376,34,71974,Other,Tier 3,0,13040.0,0.0,910.0,4730.0,2780.0,5150.0,5650.0,1780.0,1840.0,5930.0,4410.0,46220.0,25750.0,Education,83.7,Healthy
USER_08377,33,89729,Software Engineer,Tier 3,4,20000.0,0.0,4190.0,16940.0,6150.0,6570.0,5140.0,3390.0,5100.0,6800.0,4880.0,79160.0,10570.0,Retirement,53.19,Moderate
USER_08378,48,68284,Government Employee,Tier 1,0,20770.0,20390.0,820.0,6020.0,4470.0,1600.0,1710.0,3520.0,1310.0,0.0,3610.0,64220.0,4060.0,Investment,27.79,At Risk
USER_08379,26,13693,Student,Tier 2,1,4550.0,0.0,600.0,4850.0,800.0,260.0,480.0,1960.0,1390.0,0.0,150.0,15040.0,-1350.0,Education,39.05,At Risk
USER_08380,48,29235,Other,Tier 2,4,4180.0,8620.0,1130.0,7830.0,2000.0,550.0,1360.0,2200.0,4600.0,0.0,650.0,33120.0,-3880.0,Emergency Fund,18.58,At Risk
USER_08381,31,105581,Software Engineer,Tier 1,0,34720.0,0.0,2280.0,9190.0,8160.0,1980.0,7490.0,2270.0,3940.0,3730.0,3870.0,77630.0,27950.0,Retirement,78.33,Healthy
USER_08382,54,40126,Accountant,Tier 1,1,10660.0,6840.0,1550.0,5990.0,2590.0,2730.0,1820.0,2830.0,2160.0,0.0,930.0,38100.0,2030.0,Retirement,28.5,At Risk
USER_08383,19,78492,Software Engineer,Tier 2,0,9600.0,0.0,1610.0,5260.0,2510.0,7330.0,1230.0,1910.0,2740.0,0.0,1990.0,34180.0,44310.0,No Specific Goal,91.69,Healthy
USER_08384,63,119284,Freelancer,Tier 2,4,34250.0,1460.0,4980.0,14410.0,10260.0,11340.0,2370.0,4300.0,8120.0,0.0,2950.0,94440.0,24840.0,Vehicle,68.33,Moderate
USER_08385,31,108830,Software Engineer,Tier 1,0,40500.0,0.0,1530.0,8490.0,8670.0,6730.0,4560.0,4160.0,3440.0,0.0,3110.0,81190.0,27640.0,Emergency Fund,79.0,Healthy
USER_08386,50,99414,Software Engineer,Tier 3,4,16510.0,8230.0,1120.0,15380.0,3430.0,7880.0,1920.0,6100.0,7200.0,0.0,1930.0,69700.0,29710.0,Travel,76.42,Healthy
USER_08387,52,160676,Software Engineer,Tier 2,0,41020.0,0.0,2500.0,15280.0,11850.0,4380.0,6300.0,6430.0,2630.0,0.0,12600.0,102990.0,57690.0,Emergency Fund,90.12,Healthy
USER_08388,56,156802,Software Engineer,Tier 1,3,42470.0,0.0,6080.0,18940.0,16490.0,13730.0,4920.0,3840.0,5030.0,15320.0,5120.0,131940.0,24860.0,Emergency Fund,61.11,Moderate
USER_08389,64,87969,Accountant,Tier 1,0,20280.0,0.0,4280.0,5640.0,8590.0,2050.0,1040.0,4080.0,3760.0,0.0,6260.0,55980.0,31990.0,Investment,94.3,Healthy
USER_08390,37,44938,Private Employee,Tier 3,0,6540.0,150.0,1620.0,3950.0,2490.0,800.0,3520.0,2600.0,2200.0,0.0,510.0,24380.0,20560.0,Travel,96.08,Healthy
USER_08391,19,198801,Doctor,Tier 2,3,58220.0,6260.0,8960.0,21500.0,8610.0,7670.0,12490.0,9880.0,5670.0,0.0,10770.0,150030.0,48770.0,Emergency Fund,72.91,Healthy
USER_08392,58,59684,Other,Tier 2,1,10370.0,0.0,660.0,7200.0,2890.0,3870.0,3120.0,1860.0,2470.0,0.0,3830.0,36270.0,23410.0,Vehicle,91.57,Healthy
USER_08393,36,286017,Business Owner,Tier 1,4,70820.0,0.0,7560.0,26130.0,13260.0,3100.0,8720.0,13540.0,9100.0,0.0,15130.0,167360.0,118660.0,No Specific Goal,90.95,Healthy
USER_08394,54,51811,Other,Tier 1,2,9700.0,0.0,1710.0,7990.0,2950.0,4640.0,1090.0,2520.0,2450.0,3990.0,2340.0,39380.0,12430.0,Travel,72.34,Healthy
USER_08395,35,115738,Software Engineer,Tier 1,1,21800.0,0.0,3030.0,12740.0,6250.0,2950.0,4380.0,5430.0,4740.0,0.0,8540.0,69860.0,45880.0,House,92.71,Healthy
USER_08396,33,31951,Designer,Tier 1,4,6840.0,0.0,1230.0,8500.0,3760.0,1690.0,350.0,4010.0,2490.0,0.0,540.0,29410.0,2540.0,Vehicle,54.54,Moderate
USER_08397,21,24636,Student,Tier 2,0,10840.0,0.0,460.0,4180.0,930.0,980.0,1190.0,1800.0,1150.0,0.0,1740.0,23270.0,1370.0,Investment,42.02,Moderate
USER_08398,29,52084,Government Employee,Tier 1,1,11670.0,0.0,1070.0,6540.0,6250.0,2600.0,530.0,3290.0,2640.0,0.0,3700.0,38290.0,13790.0,Investment,74.96,Healthy
USER_08399,46,197368,Doctor,Tier 1,0,51920.0,0.0,5980.0,16340.0,9870.0,11360.0,6050.0,5270.0,8340.0,8260.0,15070.0,138460.0,58910.0,Education,86.23,Healthy
USER_08400,24,44026,Government Employee,Tier 1,1,11510.0,7370.0,1610.0,5680.0,3890.0,1720.0,960.0,2760.0,1390.0,0.0,2760.0,39650.0,4380.0,Investment,44.96,Moderate
USER_08401,31,85998,Government Employee,Tier 2,1,18630.0,0.0,1310.0,10780.0,3720.0,6960.0,6190.0,3870.0,4760.0,0.0,970.0,57190.0,28810.0,Vehicle,87.92,Healthy
USER_08402,29,189563,Doctor,Tier 3,2,40040.0,0.0,4170.0,14800.0,11530.0,11190.0,13340.0,8820.0,4550.0,11360.0,4450.0,124250.0,65310.0,Travel,82.18,Healthy
USER_08403,52,73068,Other,Tier 3,3,16380.0,20460.0,1550.0,13900.0,5150.0,6800.0,4710.0,3220.0,2000.0,0.0,3740.0,77910.0,-4840.0,House,14.8,At Risk
USER_08404,22,74760,Other,Tier 3,1,8480.0,0.0,2200.0,9640.0,2180.0,1550.0,4540.0,2350.0,2250.0,0.0,4680.0,37870.0,36890.0,Investment,90.49,Healthy
USER_08405,34,68815,Other,Tier 2,0,18720.0,0.0,3340.0,6050.0,6640.0,2700.0,4470.0,3030.0,1040.0,0.0,4630.0,50620.0,18200.0,Vehicle,78.34,Healthy
USER_08406,59,75015,Other,Tier 1,2,19650.0,2580.0,1920.0,9620.0,3830.0,4740.0,1330.0,4370.0,3490.0,0.0,1280.0,52810.0,22200.0,Travel,82.23,Healthy
USER_08407,49,75026,Freelancer,Tier 2,1,21370.0,0.0,3330.0,9420.0,4670.0,5550.0,4660.0,2850.0,1490.0,3860.0,5390.0,62590.0,12440.0,Investment,59.69,Moderate
USER_08408,27,73521,Other,Tier 1,3,26030.0,5100.0,1910.0,10010.0,8770.0,5400.0,5100.0,3930.0,5080.0,5700.0,1560.0,78590.0,-5070.0,No Specific Goal,27.97,At Risk
USER_08409,60,44225,Designer,Tier 3,0,6290.0,0.0,1010.0,4960.0,3240.0,2620.0,1230.0,2700.0,890.0,0.0,2990.0,25930.0,18300.0,House,94.03,Healthy
USER_08410,34,93038,Doctor,Tier 3,2,17150.0,26010.0,1270.0,9360.0,2790.0,5030.0,4820.0,4720.0,4860.0,0.0,4540.0,80550.0,12490.0,No Specific Goal,37.87,At Risk
USER_08411,22,77905,Freelancer,Tier 2,4,21370.0,0.0,2990.0,12260.0,5720.0,3380.0,3820.0,3600.0,4320.0,0.0,2510.0,59970.0,17940.0,Emergency Fund,69.03,Moderate
USER_08412,62,35371,Designer,Tier 1,3,7820.0,5510.0,760.0,7310.0,3800.0,3280.0,950.0,2800.0,2910.0,0.0,2380.0,37520.0,-2150.0,House,23.12,At Risk
USER_08413,59,70275,Private Employee,Tier 3,4,6110.0,7270.0,2670.0,13420.0,4630.0,5170.0,900.0,2900.0,4470.0,0.0,1720.0,49260.0,21020.0,Retirement,78.32,Healthy
USER_08414,26,129159,Doctor,Tier 3,4,17770.0,0.0,3180.0,16860.0,4890.0,8210.0,9440.0,6520.0,6350.0,0.0,1960.0,75180.0,53980.0,Vehicle,88.63,Healthy
USER_08415,50,17294,Student,Tier 2,2,10490.0,0.0,180.0,7720.0,930.0,1600.0,860.0,2240.0,2400.0,0.0,520.0,26940.0,-9650.0,Investment,35.53,At Risk
USER_08416,53,20750,Freelancer,Tier 1,2,6780.0,0.0,340.0,5490.0,1230.0,1610.0,870.0,2210.0,1900.0,0.0,1600.0,22030.0,-1280.0,No Specific Goal,28.32,At Risk
USER_08417,53,39123,Other,Tier 1,2,7920.0,3350.0,1610.0,8110.0,3700.0,3300.0,2760.0,2990.0,1850.0,0.0,440.0,36030.0,3090.0,Vehicle,42.82,Moderate
USER_08418,35,68327,Teacher,Tier 1,4,23810.0,1530.0,1280.0,12720.0,5510.0,6450.0,4120.0,3210.0,4730.0,0.0,1980.0,65340.0,2990.0,Emergency Fund,39.54,At Risk
USER_08419,26,159101,Software Engineer,Tier 1,0,41710.0,0.0,3060.0,10260.0,18900.0,10040.0,3530.0,5460.0,1320.0,0.0,6280.0,100560.0,58540.0,Education,89.94,Healthy
USER_08420,46,33014,Teacher,Tier 2,2,7170.0,7420.0,770.0,9010.0,1680.0,710.0,1480.0,3080.0,2930.0,0.0,1050.0,35300.0,-2290.0,Emergency Fund,17.49,At Risk
USER_08421,31,72732,Government Employee,Tier 3,3,15210.0,21200.0,1260.0,9820.0,4820.0,5510.0,3990.0,3550.0,4800.0,3960.0,1010.0,75130.0,-2400.0,Emergency Fund,14.6,At Risk
USER_08422,42,54259,Teacher,Tier 1,2,8610.0,0.0,1710.0,8930.0,2540.0,5330.0,3230.0,3750.0,3020.0,0.0,740.0,37860.0,16400.0,Vehicle,83.6,Healthy
USER_08423,32,76238,Private Employee,Tier 2,2,7900.0,4220.0,2330.0,9770.0,4010.0,4870.0,4010.0,3420.0,4850.0,3410.0,2230.0,51020.0,25220.0,No Specific Goal,83.49,Healthy
USER_08424,23,59230,Other,Tier 1,2,8240.0,6950.0,2090.0,9180.0,4830.0,5280.0,2580.0,3560.0,2640.0,0.0,3540.0,48890.0,10340.0,Emergency Fund,58.11,Moderate
USER_08425,59,73046,Private Employee,Tier 1,4,9690.0,6940.0,3560.0,10750.0,4270.0,3380.0,760.0,3780.0,4850.0,0.0,4120.0,52100.0,20950.0,Travel,78.03,Healthy
USER_08426,46,37392,Teacher,Tier 3,0,7180.0,0.0,550.0,3730.0,2520.0,500.0,1290.0,2420.0,1920.0,3350.0,2110.0,25570.0,11820.0,House,88.71,Healthy
USER_08427,32,69853,Other,Tier 2,2,10410.0,0.0,1770.0,10590.0,5740.0,5400.0,3600.0,4250.0,2910.0,6610.0,2070.0,53350.0,16500.0,Education,67.55,Moderate
USER_08428,46,71466,Government Employee,Tier 2,4,19400.0,0.0,2140.0,11690.0,6450.0,990.0,3000.0,4480.0,4580.0,3970.0,3850.0,60550.0,10920.0,Vehicle,63.11,Moderate
USER_08429,21,8328,Student,Tier 1,3,3300.0,0.0,380.0,6570.0,720.0,790.0,90.0,2410.0,1810.0,820.0,170.0,17060.0,-8730.0,Emergency Fund,33.03,At Risk
USER_08430,35,164594,Business Owner,Tier 1,0,35230.0,0.0,5810.0,11290.0,12540.0,9530.0,1940.0,6860.0,2800.0,0.0,8320.0,94320.0,70270.0,Travel,90.51,Healthy
USER_08431,61,87423,Private Employee,Tier 1,4,15190.0,19480.0,2350.0,12820.0,4300.0,8280.0,6660.0,5650.0,4680.0,0.0,1670.0,81080.0,6340.0,Investment,33.19,At Risk
USER_08432,56,87565,Accountant,Tier 1,1,21870.0,18900.0,1060.0,10070.0,9060.0,2610.0,2290.0,4660.0,3800.0,8190.0,5010.0,87520.0,40.0,House,22.45,At Risk
USER_08433,33,58663,Other,Tier 1,3,19300.0,6710.0,2360.0,12640.0,5200.0,4790.0,3700.0,3100.0,3260.0,1900.0,2370.0,65330.0,-6670.0,Retirement,25.29,At Risk
USER_08434,28,45271,Teacher,Tier 3,3,8580.0,0.0,1460.0,7710.0,1160.0,1860.0,2400.0,4200.0,4170.0,2300.0,2040.0,35880.0,9390.0,Retirement,67.15,Moderate
USER_08435,31,55386,Software Engineer,Tier 1,1,7280.0,14660.0,2050.0,7530.0,2790.0,1710.0,3350.0,3150.0,2510.0,2700.0,2320.0,50050.0,5340.0,Education,36.31,At Risk
USER_08436,20,14316,Student,Tier 1,4,11690.0,2740.0,320.0,7880.0,820.0,200.0,170.0,3200.0,3090.0,500.0,790.0,31400.0,-17080.0,House,20.14,At Risk
USER_08437,59,37131,Private Employee,Tier 2,4,4560.0,0.0,750.0,14000.0,3130.0,790.0,820.0,2650.0,3940.0,0.0,730.0,31370.0,5760.0,Travel,66.6,Moderate
USER_08438,55,78322,Freelancer,Tier 3,3,10490.0,0.0,2770.0,11320.0,6040.0,3570.0,4240.0,3290.0,6000.0,0.0,840.0,48560.0,29760.0,No Specific Goal,92.81,Healthy
USER_08439,62,226933,Doctor,Tier 3,4,37650.0,0.0,6110.0,27040.0,16110.0,11250.0,3690.0,10640.0,10510.0,0.0,14030.0,137030.0,89900.0,Emergency Fund,90.88,Healthy
USER_08440,59,142540,Doctor,Tier 3,1,30050.0,0.0,3430.0,14050.0,9490.0,6930.0,9060.0,6350.0,2560.0,0.0,7770.0,89690.0,52850.0,Travel,88.19,Healthy
USER_08441,35,67617,Other,Tier 1,4,10870.0,3870.0,1250.0,17360.0,4470.0,2040.0,5320.0,3240.0,5370.0,0.0,3470.0,57260.0,10360.0,Retirement,60.04,Moderate
USER_08442,37,63958,Designer,Tier 1,3,10430.0,0.0,1680.0,12250.0,4740.0,5250.0,2920.0,4530.0,4650.0,6190.0,2380.0,55020.0,8940.0,Vehicle,61.34,Moderate
USER_08443,42,159932,Software Engineer,Tier 3,4,34890.0,18510.0,7570.0,16900.0,11500.0,11390.0,5860.0,7920.0,9900.0,12280.0,8990.0,145710.0,14220.0,No Specific Goal,42.59,Moderate
USER_08444,55,74566,Freelancer,Tier 3,0,16990.0,0.0,1070.0,6570.0,3890.0,1220.0,1070.0,3890.0,930.0,0.0,2170.0,37800.0,36770.0,Emergency Fund,100.0,Healthy
USER_08445,30,67797,Private Employee,Tier 2,1,14250.0,0.0,1120.0,9270.0,6000.0,3250.0,1650.0,3690.0,2990.0,0.0,790.0,43010.0,24790.0,Emergency Fund,93.35,Healthy
USER_08446,21,110471,Software Engineer,Tier 1,1,35490.0,0.0,3780.0,13030.0,10060.0,5160.0,8770.0,4780.0,2150.0,0.0,7960.0,91180.0,19290.0,Investment,61.96,Moderate
USER_08447,31,55514,Teacher,Tier 1,2,11700.0,0.0,1090.0,8990.0,4320.0,4960.0,1450.0,3640.0,3160.0,0.0,4090.0,43400.0,12110.0,Investment,74.44,Healthy
USER_08448,50,134229,Software Engineer,Tier 3,4,31060.0,30750.0,6020.0,18050.0,6010.0,10350.0,2180.0,4200.0,5390.0,0.0,4840.0,118850.0,15380.0,Investment,39.92,At Risk
USER_08449,45,68897,Software Engineer,Tier 1,1,24200.0,0.0,3030.0,5790.0,2650.0,6570.0,5120.0,3060.0,2520.0,2520.0,3960.0,59420.0,9480.0,Retirement,52.98,Moderate
USER_08450,54,86988,Private Employee,Tier 2,4,23480.0,0.0,2330.0,14430.0,8630.0,5450.0,4610.0,5130.0,6270.0,0.0,2140.0,72470.0,14520.0,Investment,64.49,Moderate
USER_08451,25,45853,Teacher,Tier 3,0,3760.0,0.0,1710.0,5820.0,3350.0,3330.0,730.0,1610.0,870.0,0.0,3130.0,24310.0,21540.0,Investment,93.06,Healthy
USER_08452,61,181444,Doctor,Tier 2,3,37130.0,0.0,7450.0,15350.0,5670.0,11890.0,8470.0,7440.0,5730.0,17690.0,11150.0,127970.0,53470.0,Travel,88.02,Healthy
USER_08453,51,63795,Government Employee,Tier 1,3,8400.0,0.0,1480.0,10620.0,3960.0,1710.0,3500.0,4000.0,3100.0,0.0,4320.0,41090.0,22700.0,No Specific Goal,83.59,Healthy
USER_08454,61,17024,Student,Tier 1,2,4170.0,2180.0,390.0,8720.0,1090.0,250.0,760.0,2280.0,1570.0,740.0,1020.0,23170.0,-6150.0,No Specific Goal,25.5,At Risk
USER_08455,22,84930,Private Employee,Tier 1,2,14510.0,12660.0,860.0,7650.0,5670.0,1900.0,4910.0,5000.0,3610.0,6540.0,1340.0,64650.0,20280.0,House,70.97,Healthy
USER_08456,22,236499,Doctor,Tier 2,1,53900.0,0.0,4590.0,14940.0,11930.0,15660.0,6850.0,6460.0,10870.0,22540.0,11660.0,159400.0,77100.0,House,88.84,Healthy
USER_08457,48,168592,Business Owner,Tier 2,1,20160.0,9810.0,6280.0,14160.0,15950.0,3500.0,2030.0,7140.0,4010.0,0.0,4820.0,87860.0,80730.0,Emergency Fund,90.44,Healthy
USER_08458,62,22800,Other,Tier 1,1,7160.0,0.0,630.0,5790.0,2230.0,900.0,1760.0,1510.0,1730.0,0.0,610.0,22320.0,480.0,No Specific Goal,38.77,At Risk
